Title,Note,URL,Tags,Comment
,,,,
Nowkölln Flowmarkt,,https://www.google.com/maps/place/Nowk%C3%B6lln+Flowmarkt/data=!4m2!3m1!1s0x47a84f9685d6d847:0xbe192b892a9adabb,,
NK Kranoldplatz Flohmarkt,,https://www.google.com/maps/place/NK+Kranoldplatz+Flohmarkt/data=!4m2!3m1!1s0x47a84f7a4a2b143b:0x930d388fdcc4f84f,,
Berliner Trödelmarkt,,https://www.google.com/maps/place/Berliner+Tr%C3%B6delmarkt/data=!4m2!3m1!1s0x47a8510382b226ab:0x6b3caa5dc8c1afb6,,
Antikflohmarkt Trabrennbahn Berlin Karlshorst,,https://www.google.com/maps/place/Antikflohmarkt+Trabrennbahn+Berlin+Karlshorst/data=!4m2!3m1!1s0x47a849b95bced419:0x66da9381a88a77f6,,
