Title,Note,URL,Tags,Comment
,,,,
BoBosco Trail,,https://www.google.com/maps/place/BoBosco+Trail/data=!4m2!3m1!1s0x4785b11b7006a9a7:0xd190ade1eded3caa,,
PR1 Vereda do Areeiro,,https://www.google.com/maps/place/PR1+Vereda+do+Areeiro/data=!4m2!3m1!1s0xc605f63683b3b3b:0xb7d8efb12f246945,,
Rhönbob,,https://www.google.com/maps/place/Rh%C3%B6nbob/data=!4m2!3m1!1s0x47a33dd76948004f:0xa8b032a1ada0a9b,,
Inselsberg Funpark,,https://www.google.com/maps/place/Inselsberg+Funpark/data=!4m2!3m1!1s0x47a37e5c9adb3557:0xf7716a6b077e6c4c,,
Baumschwebebahn Bad Harzburg,,https://www.google.com/maps/place/Baumschwebebahn+Bad+Harzburg/data=!4m2!3m1!1s0x47a515aefdfdbb05:0x565f4f98546311c5,,
