Title,Note,URL,Tags,Comment
,,,,
Sunshinehouse Beherbergungsbetriebs GmbH Haus Saalestraße,,https://www.google.com/maps/place/Sunshinehouse+Beherbergungsbetriebs+GmbH+Haus+Saalestra%C3%9Fe/data=!4m2!3m1!1s0x47a84f810377e93f:0x521a6c0991501bde,,
Thomasstraße 55,,https://www.google.com/maps/place/Thomasstra%C3%9Fe+55/data=!4m2!3m1!1s0x47a84f98f8d6cf83:0x48af6f2d53b67e65,,
Nachbarschaftshaus am Körnerpark,,https://www.google.com/maps/place/Nachbarschaftshaus+am+K%C3%B6rnerpark/data=!4m2!3m1!1s0x47a84f63946794a1:0x2cf0a2972af5d970,,
Trinkoo Store,,https://www.google.com/maps/place/Trinkoo+Store/data=!4m2!3m1!1s0x47a84f9aa0133c85:0x9996c4b1d6b78cc2,,
IB Aufnahmewohnheim Lahnstraße,,https://www.google.com/maps/place/IB+Aufnahmewohnheim+Lahnstra%C3%9Fe/data=!4m2!3m1!1s0x47a84f7cc5647dcd:0x6dc147020ab18431,,
Kulturlabor Trial & Error e.V.,,https://www.google.com/maps/place/Kulturlabor+Trial+%26+Error+e.V./data=!4m2!3m1!1s0x47a84f9e33bb4bd5:0x1b60ea3a7338ac42,,
