Title,Note,URL,Tags,Comment
Manufactum Warenhaus,,https://www.google.com/maps/place/Manufactum+Warenhaus/data=!4m2!3m1!1s0x47a8511d1785d5e3:0x855b9eb4374c0156,,
KaDeWe - Kaufhaus des Westens,,https://www.google.com/maps/place/KaDeWe+-+Kaufhaus+des+Westens/data=!4m2!3m1!1s0x47a850542272bf61:0xedabbb0cc3d90eec,,
Andreas Murkudis,,https://www.google.com/maps/place/Andreas+Murkudis/data=!4m2!3m1!1s0x47a8504a858e2e7d:0x526b3be010982841,,
Darklands,,https://www.google.com/maps/place/Darklands/data=!4m2!3m1!1s0x47a851973762c325:0x4376f63c93e06587,,
Dong Xuan Center,,https://www.google.com/maps/place/Dong+Xuan+Center/data=!4m2!3m1!1s0x47a84e9b7781b58f:0xeef6f179464e06f1,,
Asia market Atti,,https://www.google.com/maps/place/Asia+market+Atti/data=!4m2!3m1!1s0x47a85181cc5df537:0x51e347479c0cc183,,
Darkstore,,https://www.google.com/maps/place/Darkstore/data=!4m2!3m1!1s0x47a84e5dd15c75e1:0x82acc9a28739ea30,,
Gusti Leder - Lederwarengeschäft - Taschenreparatur,,https://www.google.com/maps/place/Gusti+Leder+-+Lederwarengesch%C3%A4ft+-+Taschenreparatur/data=!4m2!3m1!1s0x47a84e5bf5f45019:0xb2b440dfb996faab,,
Motto Berlin,,https://www.google.com/maps/place/Motto+Berlin/data=!4m2!3m1!1s0x47a84e4dcf217d93:0xb777a79c1cf7c9de,,
Sound Metaphors,,https://www.google.com/maps/place/Sound+Metaphors/data=!4m2!3m1!1s0x47a84e354ae0ebf7:0xd6fac0e91f1e997,,
Voo Store,,https://www.google.com/maps/place/Voo+Store/data=!4m2!3m1!1s0x47a84e347b134bfd:0x3930cf7d9eac4972,,
Modulor,,https://www.google.com/maps/place/Modulor/data=!4m2!3m1!1s0x47a84e2c2d622fcf:0x266283bbcd0c4740,,
YES studio berlin - Concept Store,,https://www.google.com/maps/place/YES+studio+berlin+-+Concept+Store/data=!4m2!3m1!1s0x47a84fa970af4cff:0x296759a995c4cb62,,
Brad & Bruce,,https://www.google.com/maps/place/Brad+%26+Bruce/data=!4m2!3m1!1s0x47a851f9e400c3f7:0x6aeb250698bdf0d8,,
Dion & Gefolge,,https://www.google.com/maps/place/Dion+%26+Gefolge/data=!4m2!3m1!1s0x47a84fb5b6b86f39:0x41d07f89feddc499,,
Amore Store,,https://www.google.com/maps/place/Amore+Store/data=!4m2!3m1!1s0x47a84fb5d08c8651:0xd0b0f6c63673899f,,
Kryza,went here with sam. also saw this on some guy's instagram who had HUGE pants.,https://www.google.com/maps/place/Kryza/data=!4m2!3m1!1s0x47a84fdeaff94575:0x802e4b2b0e80c4a6,,
Küchenliebe Marheinekeplatz,,https://www.google.com/maps/place/K%C3%BCchenliebe+Marheinekeplatz/data=!4m2!3m1!1s0x47a84fde4b8ba391:0xb5454d7706a24f6f,,
