Title,Note,URL,Tags,Comment
,,,,
Culture Café,"they do lots of cool RA events. very chill place, not fancy at all. the bartender/owner is fun to talk to",https://www.google.com/maps/place/Culture+Caf%C3%A9/data=!4m2!3m1!1s0x30e2990b13703831:0x8abc7e4fd8b1d457,,
Brownstone,cool party that Alex from domi recommended was here,https://www.google.com/maps/place/Brownstone/data=!4m2!3m1!1s0x311d6021ba16d145:0x50727b255f8eb644,,
MUIN Bangkok Club,,https://www.google.com/maps/place/MUIN+Bangkok+Club/data=!4m2!3m1!1s0x30e29f1c450edd29:0x60256585ebe9392f,,
BLAQ LYTE ROVER,,https://www.google.com/maps/place/BLAQ+LYTE+ROVER/data=!4m2!3m1!1s0x30e29f0020f629d9:0xe58552fc4ee57509,,
Dirty Rabbit Hidden Bar,,https://www.google.com/maps/place/Dirty+Rabbit+Hidden+Bar/data=!4m2!3m1!1s0x30e29f004737f905:0x230e4c6c16d27584,,
