Title,Note,URL,Tags,Comment
Körnerpark,,https://www.google.com/maps/place/K%C3%B6rnerpark/data=!4m2!3m1!1s0x47a84f9f2574124d:0x80b6c2c1f4ec1900,,
Thomashöhe,,https://www.google.com/maps/place/Thomash%C3%B6he/data=!4m2!3m1!1s0x47a84ffde63f3949:0x6b03638f041ff19,,
Volkspark Humboldthain,,https://www.google.com/maps/place/Volkspark+Humboldthain/data=!4m2!3m1!1s0x47a85189c298a0ad:0x372077e52e495bc5,,
Treptower Park,,https://www.google.com/maps/place/Treptower+Park/data=!4m2!3m1!1s0x47a84f18c6d75659:0x8ef4c865e444e6dc,,
Görlitzer Park,,https://www.google.com/maps/place/G%C3%B6rlitzer+Park/data=!4m2!3m1!1s0x47a84f4c8819b367:0xedafc45032d4521b,,
Engelbecken,,https://www.google.com/maps/place/Engelbecken/data=!4m2!3m1!1s0x47a84e31a96a584b:0x67960a73c2e13c6a,,
Park am Gleisdreieck,,https://www.google.com/maps/place/Park+am+Gleisdreieck/data=!4m2!3m1!1s0x47a850301366c17b:0x5c368c54cfd1eb6,,
Volkspark Rehberge,,https://www.google.com/maps/place/Volkspark+Rehberge/data=!4m2!3m1!1s0x47a853de3c278747:0x7026034fba9de1e,,
Tempelhofer Feld,,https://www.google.com/maps/place/Tempelhofer+Feld/data=!4m2!3m1!1s0x47a84fe8f7d899eb:0x88898e99acbb718b,,
Volkspark Hasenheide,,https://www.google.com/maps/place/Volkspark+Hasenheide/data=!4m2!3m1!1s0x47a84fc46aaaaaab:0x922e5fe3b4d2d75c,,
Volkspark am Weinberg,,https://www.google.com/maps/place/Volkspark+am+Weinberg/data=!4m2!3m1!1s0x47a851e4d2efba25:0x9a7b7852c555f18c,,
Viktoria Park,,https://www.google.com/maps/place/Viktoria+Park/data=!4m2!3m1!1s0x47a850243fdf52ef:0x82843cdc34c8fc10,,
