Title,Note,URL,Tags,Comment
Berözka GmbH,Jenni wants to go,https://www.google.com/maps/place/Ber%C3%B6zka+GmbH/data=!4m2!3m1!1s0x47a8519fc619787b:0x49c36891fc6d54ae,,
Hüco Stoffe,,https://www.google.com/maps/place/H%C3%BCco+Stoffe/data=!4m2!3m1!1s0x47a8513975468a5f:0x34b0c72481151cd8,,
Finest Whisky,,https://www.google.com/maps/place/Finest+Whisky/data=!4m2!3m1!1s0x47a8504f03eb7659:0x92ae7d53d76d733b,,
Prinz Eisenherz,,https://www.google.com/maps/place/Prinz+Eisenherz/data=!4m2!3m1!1s0x47a8505138584915:0x7a7b6d190b92cb70,,
DekolagerBerlin,,https://www.google.com/maps/place/DekolagerBerlin/data=!4m2!3m1!1s0x47a850375da075dd:0x3db58ee88ed18b20,,
SPICE JUNCTION,saturday indian food,https://www.google.com/maps/place/SPICE+JUNCTION/data=!4m2!3m1!1s0x47a851b764e344a7:0x39f9df011eae255d,,
J&V - Finest Industrial Vintage Furniture,,https://www.google.com/maps/place/J%26V+-+Finest+Industrial+Vintage+Furniture/data=!4m2!3m1!1s0x47a8504451725b3d:0xcd1afe2da2d79a9a,,
Kramari,,https://www.google.com/maps/place/Kramari/data=!4m2!3m1!1s0x47a850282858dce5:0xd11af0fd780a923a,,
MXPSM (Michelberger X Preussische Spirituosen Manufaktur),,https://www.google.com/maps/place/MXPSM+(Michelberger+X+Preussische+Spirituosen+Manufaktur)/data=!4m2!3m1!1s0x47a8517ca3296ff5:0xd51581f235d11028,,
hanabira – Japanische Lebensmittel & Feinkost,,https://www.google.com/maps/place/hanabira+%E2%80%93+Japanische+Lebensmittel+%26+Feinkost/data=!4m2!3m1!1s0x47a84e5ff9028569:0x395c62f81712f2e0,,
Trippen Factory Outlet,,https://www.google.com/maps/place/Trippen+Factory+Outlet/data=!4m2!3m1!1s0x47a84e4e8c9d4ee1:0xb68bff210bed9e04,,
Original Unverpackt,,https://www.google.com/maps/place/Original+Unverpackt/data=!4m2!3m1!1s0x47a84e4ad8d5378d:0x10b1e055bb25a104,,
