Title,Note,URL,Tags,Comment
,,,,
après coffee,,https://www.google.com/maps/place/apr%C3%A8s+coffee/data=!4m2!3m1!1s0x47bd97c40d01f7d3:0xff01648505f753e4,,
"La Mia Gelateria Mainz - Mach’s Dir selbst!“ - Original italienische 
Eiscreme - Die Eisdiele mit Selbstbedienung",,https://www.google.com/maps/place/La+Mia+Gelateria+Mainz+-+Mach%E2%80%99s+Dir+selbst!%E2%80%9C+-+Original+italienische+%0AEiscreme+-+Die+Eisdiele+mit+Selbstbedienung/data=!4m2!3m1!1s0x47bd971a8d6da0cb:0x18d698a94e159923,,
Müller Kaffeerösterei – Kaffeeladen am Fischtor,,https://www.google.com/maps/place/M%C3%BCller+Kaffeer%C3%B6sterei+%E2%80%93+Kaffeeladen+am+Fischtor/data=!4m2!3m1!1s0x47bd971a8d6da0cb:0x70600f46be6aca55,,
