Title,Note,URL,Tags,Comment
,,,,
Alinea,,https://www.google.com/maps/place/Alinea/data=!4m2!3m1!1s0x880fd322d33a22bb:0xed1db5da10d6043b,,
Handlebar,,https://www.google.com/maps/place/Handlebar/data=!4m2!3m1!1s0x880fd2bb7593386f:0x8b1005c2772062aa,,
Smack Dab Chicago,instagram,https://www.google.com/maps/place/Smack+Dab+Chicago/data=!4m2!3m1!1s0x880fd1a0d0610a75:0xffc0402030612eb8,,
Superdawg Drive-In,,https://www.google.com/maps/place/Superdawg+Drive-In/data=!4m2!3m1!1s0x880fc947ee7d6871:0xa057d30a846d34f7,,
Johnnie's Beef,famous wet sandwich,https://www.google.com/maps/place/Johnnie's+Beef/data=!4m2!3m1!1s0x880fcb288023f791:0xc24ce96030c3461e,,
Freddy's Pizza,,https://www.google.com/maps/place/Freddy's+Pizza/data=!4m2!3m1!1s0x880e347ff9827f7d:0xc2865ce2925493c0,,
