Title,Note,URL,Tags,Comment
Silo Coffee,,https://www.google.com/maps/place/Silo+Coffee/data=!4m2!3m1!1s0x47a84e5ece6468b1:0x8521a86c0e08ad1b,,
Shakespeare & Sons - Fine Bagels,,https://www.google.com/maps/place/Shakespeare+%26+Sons+-+Fine+Bagels/data=!4m2!3m1!1s0x47a84e5c558f01fb:0xb0f3695f3dbd1f79,,
Brammibal's Donuts (Friedrichshain),,https://www.google.com/maps/place/Brammibal's+Donuts+(Friedrichshain)/data=!4m2!3m1!1s0x47a84fe64bc6d94d:0x209f8ab8da47375d,,
The Boat Kaffee,Went here with sam,https://www.google.com/maps/place/The+Boat+Kaffee/data=!4m2!3m1!1s0x47a84e5cc249baa5:0x9386b51e5a5953b8,,
The Greens - Coffee & Plants,,https://www.google.com/maps/place/The+Greens+-+Coffee+%26+Plants/data=!4m2!3m1!1s0x47a84e26ccf76421:0xafd5c05a47c00c5b,,
Five Elephant Kreuzberg,,https://www.google.com/maps/place/Five+Elephant+Kreuzberg/data=!4m2!3m1!1s0x47a84fb28ee81eab:0xf1e52a867a82e15d,,
GÖTTLICH essen & trinken,,https://www.google.com/maps/place/G%C3%96TTLICH+essen+%26+trinken/data=!4m2!3m1!1s0x47a851823e62f719:0x43cfcf5d39a2055a,,
The Visit Coffee Roastery,,https://www.google.com/maps/place/The+Visit+Coffee+Roastery/data=!4m2!3m1!1s0x47a84e3382088525:0x969a470f18ea5561,,
Bonanza Coffee Roasters,,https://www.google.com/maps/place/Bonanza+Coffee+Roasters/data=!4m2!3m1!1s0x47a84e31446cec7b:0x2ac07dc4e40383f6,,
Concierge Coffee,,https://www.google.com/maps/place/Concierge+Coffee/data=!4m2!3m1!1s0x47a84fcae6d27343:0xe888b9ec17a6847d,,
Gorilla Bäckerei,Best bakery in berlin,https://www.google.com/maps/place/Gorilla+B%C3%A4ckerei/data=!4m2!3m1!1s0x47a84fd03a7bc5d7:0x8631d881597562a2,,
Bully’s Bakery,,https://www.google.com/maps/place/Bully%E2%80%99s+Bakery/data=!4m2!3m1!1s0x47a84fb724e5dfe1:0xe3bf2f54cac7fd99,,
Masha's Bagels & Delicatessen,,https://www.google.com/maps/place/Masha's+Bagels+%26+Delicatessen/data=!4m2!3m1!1s0x47a84f60d4148a93:0x8346973139bb7011,,
Pastiche,,https://www.google.com/maps/place/Pastiche/data=!4m2!3m1!1s0x47a84f006840b3f7:0x928e3b4e1b1f5e27,,
Prachtwerk,,https://www.google.com/maps/place/Prachtwerk/data=!4m2!3m1!1s0x47a84fa3f3f064ff:0x97a0f11a28a8cef1,,
That Pink Café (ehemals Geschwister Nothaft),,https://www.google.com/maps/place/That+Pink+Caf%C3%A9+(ehemals+Geschwister+Nothaft)/data=!4m2!3m1!1s0x47a84f0cb62e635f:0x31a234241ee07bda,,
EISDERIX,,https://www.google.com/maps/place/EISDERIX/data=!4m2!3m1!1s0x47a84f0ad0c821d5:0x6b5999f779fc85fa,,
Ilse Eins,,https://www.google.com/maps/place/Ilse+Eins/data=!4m2!3m1!1s0x47a84f9c02f9d36d:0x8840ce9e63a98eee,,
leuchtstoff - Kaffeebar und Bakery,,https://www.google.com/maps/place/leuchtstoff+-+Kaffeebar+und+Bakery/data=!4m2!3m1!1s0x47a84f9bc727a35d:0xd49a28d4a6be518,,
Isla,,https://www.google.com/maps/place/Isla/data=!4m2!3m1!1s0x47a84fbea58d70fd:0x70b459ee2b0af061,,
Wilke,,https://www.google.com/maps/place/Wilke/data=!4m2!3m1!1s0x47a84fbb5d8f4083:0x86bd30af1250e0df,,
Albatross Bakery,,https://www.google.com/maps/place/Albatross+Bakery/data=!4m2!3m1!1s0x47a84e4c816d6283:0x225c34223f4f5177,,
Brammibal's Donuts (Maybachufer),,https://www.google.com/maps/place/Brammibal's+Donuts+(Maybachufer)/data=!4m2!3m1!1s0x47a84e00b7dada65:0x7f3acf5143e8e24d,,
ACID Mitte,,https://www.google.com/maps/place/ACID+Mitte/data=!4m2!3m1!1s0x47a851fc5b928ccd:0x8101a6eb5de8361,,
La Maison Berlin,,https://www.google.com/maps/place/La+Maison+Berlin/data=!4m2!3m1!1s0x47a84f83a8f63ec3:0x8536a74dcee19291,,
Boutique de LA MAISON,,https://www.google.com/maps/place/Boutique+de+LA+MAISON/data=!4m2!3m1!1s0x47a84f91533b4fe5:0xac0d0684f156d2f5,,
LA MAISON Neukölln,,https://www.google.com/maps/place/LA+MAISON+Neuk%C3%B6lln/data=!4m2!3m1!1s0x47a84f00744fd651:0x59fa80112cc9f0f5,,
Taktil,,https://www.google.com/maps/place/Taktil/data=!4m2!3m1!1s0x47a84f9114a2cc99:0x295069acdc6d18e3,,
