Title,Note,URL,Tags,Comment
,,,,
Sing Sing Theater,guy from 12x12,https://www.google.com/maps/place/Sing+Sing+Theater/data=!4m2!3m1!1s0x30e29f00bed72843:0x577af81562a2add3,,
Studio Lam,looks like a legit little club. the guy from the bar at the hostel told me about it,https://www.google.com/maps/place/Studio+Lam/data=!4m2!3m1!1s0x30e29fa98e489f93:0x47d2065c583a0042,,
