Title,Note,URL,Tags,Comment
,,,,
Hotel Telegraphenamt,,https://www.google.com/maps/place/Hotel+Telegraphenamt/data=!4m2!3m1!1s0x47a851e7c26a7a13:0xed21b2eb049af657,,
Hotel Château Royal Berlin,,https://www.google.com/maps/place/Hotel+Ch%C3%A2teau+Royal+Berlin/data=!4m2!3m1!1s0x47a851328f64f8ff:0xf37d250ca0fbe42e,,
Michelberger Hotel,,https://www.google.com/maps/place/Michelberger+Hotel/data=!4m2!3m1!1s0x47a84e506e5bc619:0x5c1a5f434ec6c4e5,,
"The Hoxton, Charlottenburg",,"https://www.google.com/maps/place/The+Hoxton,+Charlottenburg/data=!4m2!3m1!1s0x47a851d8a07c826f:0xef5f3a3672febd40",,
"Locke at East Side Gallery, Friedrichshain",,"https://www.google.com/maps/place/Locke+at+East+Side+Gallery,+Friedrichshain/data=!4m2!3m1!1s0x47a84f7010d66595:0x5c856f8dc3b2f181",,
