Title,Note,URL,Tags,Comment
,,,,
Vintage Frills,,https://www.google.com/maps/place/Vintage+Frills/data=!4m2!3m1!1s0x880fcd66b58e3293:0x6fb19ebf1fa440f2,,
Lost Girls Vintage,,https://www.google.com/maps/place/Lost+Girls+Vintage/data=!4m2!3m1!1s0x880fcde7df36a3fd:0xac4d2274301a6a31,,
Luvsick Plus,,https://www.google.com/maps/place/Luvsick+Plus/data=!4m2!3m1!1s0x880fcd876c9d5cf5:0x3b931d27a3ac51b0,,
The Brown Elephant - Andersonville,youtuber,https://www.google.com/maps/place/The+Brown+Elephant+-+Andersonville/data=!4m2!3m1!1s0x880fd188adb2c69f:0x3accc77b86355ff,,
