Title,Note,URL,Tags,Comment
,,,,
Hôtel Grand Amour,,https://www.google.com/maps/place/H%C3%B4tel+Grand+Amour/data=!4m2!3m1!1s0x47e66e12941ee1b3:0xcea053646d5d12f9,,
LA PLANQUE HOTEL,,https://www.google.com/maps/place/LA+PLANQUE+HOTEL/data=!4m2!3m1!1s0x47e66de1968c0905:0x800b2a213e387eb3,,
Hôtel Sookie,,https://www.google.com/maps/place/H%C3%B4tel+Sookie/data=!4m2!3m1!1s0x47e66f8bf4618ad3:0xd598515ddf1f6a78,,
Hôtel du Petit Moulin Paris | Le Marais,,https://www.google.com/maps/place/H%C3%B4tel+du+Petit+Moulin+Paris+%7C+Le+Marais/data=!4m2!3m1!1s0x47e66e06a5070d0d:0x52e123997850c7d3,,
