Title,Note,URL,Tags,Comment
,,,,
Supanniga Eating Room Tha Tien,Randomly picked this place to eat at but found out they're in the Michelin Guide. was good!,https://www.google.com/maps/place/Supanniga+Eating+Room+Tha+Tien/data=!4m2!3m1!1s0x30e2990447bd948d:0x9e7c373d89209335,,
Evie's Cookies Siam Paragon (G Floor),Can kinda get these cookies at Round & Edgy in Berlin but they were still so good here,https://www.google.com/maps/place/Evie's+Cookies+Siam+Paragon+(G+Floor)/data=!4m2!3m1!1s0x30e29f0bd821f80f:0x71e951963066d210,,
The Originals Mae On's Curry Over Rice at Saphan Han,"Very authentic, kinda hard to figure out what to eat but everything was good.",https://www.google.com/maps/place/The+Originals+Mae+On's+Curry+Over+Rice+at+Saphan+Han/data=!4m2!3m1!1s0x30e299194c48e4c5:0xdcb25816610d34e1,,
Kim Jeong Grill,domi recommended it. was ok just a korean grill,https://www.google.com/maps/place/Kim+Jeong+Grill/data=!4m2!3m1!1s0x30e29f1b6a3d65eb:0x994d44c3733482e2,,
Phed Mark,"gotta go here, there's a line. it's famous but it's really good.",https://www.google.com/maps/place/Phed+Mark/data=!4m2!3m1!1s0x30e29f4fd8465ed7:0xa0cb0b9d6b462219,,
Gourmet Market - Terminal 21 Asok,Marion’s Kitchen youtube,https://www.google.com/maps/place/Gourmet+Market+-+Terminal+21+Asok/data=!4m2!3m1!1s0x30e29ee3a05de9f5:0x59f8dde22d05b0b4,,
